,Instrument,Date,Price Close,Country of Exchange,Earnings Quality Region,GICS Sub-Industry Name,Company Market Capitalization,Net Income after Minority Interest,Property Plant & Equipment - Net - Total,Revenue from Business Activities - Total,Cash & Short Term Investments,Loans & Receivables - Total,Intangible Assets,Total Assets,Dividends Paid - Cash - Total - Cash Flow,Common Stock Buyback - Net,Shareholders Equity - Common,Capital Expenditures - Total,Debt - Long-Term - Total,Short-Term Debt & Notes Payable
4853,IMKTA.OQ,2020-07-01,41.35,,,,837741737.6,81580002.0,1344267315.0,4202033610.0,42125105.0,71951303.0,,1867328368.0,13005553.0,,662722606.0,161751023.0,839637691.0,
4854,IMKTA.OQ,2021-07-01,58.57,,,,1112500602.32,178601433.0,1401080408.0,4610609025.0,6903955.0,81358357.0,,1899298902.0,13007436.0,,819330957.0,122767178.0,586198360.0,
4855,IMKTA.OQ,2022-07-01,87.65,,,,1664857056.4,249731458.0,1410914530.0,4987919603.0,75313350.0,95082014.0,,2018343955.0,12630446.0,79998588.0,983258538.0,140597162.0,571913204.0,
4856,IMKTA.OQ,2023-06-30,82.65,,,,1569885176.4,272758928.0,1412626137.0,5678835032.0,267198517.0,97157614.0,,2295510725.0,12255732.0,0.0,1259594425.0,119608974.0,554287420.0,
4857,IMKTA.OQ,2024-07-01,68.56,,,,1302254418.56,210811959.0,1471474491.0,5892781732.0,328539922.0,107570690.0,,2473845733.0,12261324.0,0.0,1458972140.0,173591468.0,535691898.0,
4858,IMKTA.OQ,2025-07-01,66.05,,,,1254578534.8,105541301.0,1553956017.0,5639609434.0,353687911.0,78266383.0,,2527882715.0,12268351.0,,1545749090.0,210855602.0,517486741.0,
4859,IMKTA.OQ,2026-07-01,89.61,,,,1702086033.36,83592501.0,1540209431.0,5334032609.0,366245951.0,106355244.0,,2566054643.0,12269407.0,,1615931577.0,114500588.0,498958219.0,
4860,UIE.CO,2000-06-15,0.831914811923259,Denmark,Developed Europe,Agricultural Products & Services,36521050.682535,17721000.0,28499000.0,29479000.0,22713000.0,2360000.0,,119912000.0,0.0,,81823000.0,599000.0,18791000.0,8238000.0
4861,UIE.CO,2001-06-26,0.626014375144911,,,,27049180.3278689,4775000.0,26179000.0,12687000.0,12285000.0,3889000.0,,113481000.0,2200000.0,,83414000.0,784000.0,7493000.0,11007000.0
4862,UIE.CO,2002-06-28,1.84243201025354,,,,80841432.5655705,10678000.0,24268000.0,23563000.0,16614000.0,5031000.0,,116567000.0,2200000.0,,90813000.0,498000.0,3493000.0,10421000.0
4863,UIE.CO,2003-07-01,2.30350194552529,,,,118476407.159533,10374000.0,26777000.0,27667000.0,26638000.0,10381000.0,,163492000.0,2200000.0,,109543000.0,713000.0,0.0,33287000.0
4864,UIE.CO,2004-07-01,2.79736295375354,,,,143877244.352108,59193000.0,96000.0,64350000.0,11526000.0,9656000.0,,184442000.0,7588000.0,,180816000.0,389000.0,,0.0
4865,UIE.CO,2005-07-01,4.96707311211165,,,,255472315.777667,20823000.0,67000.0,984000.0,10646000.0,4881000.0,,207188000.0,3125000.0,,204012000.0,10000.0,,
4866,UIE.CO,2006-06-30,7.03066053913163,,,,361609158.721449,39838000.0,25000.0,25947000.0,10224000.0,4319000.0,,233442000.0,7589000.0,,232468000.0,4000.0,,0.0
4867,UIE.CO,2007-06-29,11.288736753942,,,,580615516.550745,21904000.0,44000.0,766000.0,22996000.0,7680000.0,,269949000.0,3124000.0,,268856000.0,35000.0,,
4868,UIE.CO,2008-07-01,11.2245330170698,,,,577313314.837562,33488000.0,119000.0,-6000.0,18996000.0,10466000.0,,314443000.0,3124000.0,,312645000.0,90000.0,,
4869,UIE.CO,2009-07-01,5.38114886577551,,,,276769544.408739,35784000.0,123000.0,795000.0,12661000.0,10727000.0,,316188000.0,8927000.0,,315273000.0,,,
4870,UIE.CO,2010-07-01,8.06695573258042,,,,414909105.576283,52358000.0,101000.0,1340000.0,18901000.0,9935000.0,,375482000.0,4461000.0,,374932000.0,31000.0,,
4871,UIE.CO,2011-07-01,13.102817203045,,,,673919424.683138,50516000.0,53000.0,255000.0,6250000.0,14356000.0,,430897000.0,15612000.0,,430332000.0,0.0,,
4872,UIE.CO,2012-06-29,13.9503985828167,,,,717513221.877768,62830000.0,48000.0,-258000.0,14252000.0,17000.0,,455311000.0,7321000.0,,454609000.0,33000.0,,
4873,UIE.CO,2013-07-01,17.5017519271198,,,,752575332.866153,150092000.0,73000.0,80352000.0,114484000.0,343000.0,,560286000.0,28264000.0,,559557000.0,54000.0,,
4874,UIE.CO,2014-07-01,20.7148361528017,,,,890737954.570475,124311000.0,311528000.0,359390000.0,296328000.0,41740000.0,,1007575000.0,62937000.0,57687000.0,552673000.0,20113000.0,,90000.0
4875,UIE.CO,2015-07-01,16.4459063027825,,,,584746533.025158,31047000.0,293151000.0,305364000.0,314805000.0,37183000.0,,940608000.0,78396000.0,29304000.0,517706000.0,12434000.0,,227000.0
4876,UIE.CO,2016-07-01,17.4705829515854,,,,621179679.780832,58188000.0,242813000.0,260022000.0,288917000.0,50365000.0,,865161000.0,39633000.0,0.0,498785000.0,13997000.0,,3000.0
4877,UIE.CO,2017-06-30,20.8989627353054,,,,743078294.275836,39459000.0,239883000.0,296502000.0,261621000.0,76480000.0,,874957000.0,38716000.0,13646000.0,510179000.0,20294000.0,,24000.0
4878,UIE.CO,2018-06-29,23.132537678591,,,,822494726.565563,67630000.0,280503000.0,345787000.0,324702000.0,60702000.0,,1001899000.0,46809000.0,9207000.0,574252000.0,25071000.0,,27000.0
4879,UIE.CO,2019-07-01,20.0344744163542,,,,675716542.427725,30440000.0,387964000.0,323111000.0,335598000.0,58295000.0,,990660000.0,59713000.0,13634000.0,564442000.0,33190000.0,,24000.0
4880,UIE.CO,2020-07-01,19.9317488599644,,,,672251846.706731,67498000.0,413727000.0,284683000.0,230119000.0,64354000.0,,1028876000.0,53451000.0,0.0,612649000.0,27113000.0,,24000.0
4881,UIE.CO,2021-07-01,25.6581883087907,,,,865391421.240518,114065000.0,422615000.0,326671000.0,237613000.0,78586000.0,,1140320000.0,70391000.0,,696017000.0,26319000.0,,25000.0
4882,UIE.CO,2022-07-01,29.7197650456311,,,,996435069.322754,108126000.0,411355000.0,490431000.0,214577000.0,113484000.0,,1188005000.0,27485000.0,35123000.0,717393000.0,27389000.0,,0.0
4883,UIE.CO,2023-06-30,26.5321977748135,,,,855071444.905378,-22099000.0,399539000.0,566941000.0,280704000.0,38186000.0,,1123049000.0,29145000.0,0.0,663961000.0,31324000.0,2717000.0,
4884,UIE.CO,2024-07-01,33.5526978961162,,,,1081325946.45969,120671000.0,384257000.0,443932000.0,229804000.0,49723000.0,,1107820000.0,97596000.0,0.0,673891000.0,23741000.0,2761000.0,
4885,UIE.CO,2025-07-01,47.8692260218695,,,,1542714576.77274,75618000.0,397771000.0,490148000.0,185175000.0,66256000.0,,1104477000.0,49438000.0,36580000.0,662687000.0,29500000.0,3012000.0,
4886,UIE.CO,2026-07-01,54.3436895864095,,,,1700142328.71082,139924000.0,441333000.0,594697000.0,178810000.0,67407000.0,,1241381000.0,57224000.0,33107000.0,743654000.0,52244000.0,3133000.0,
4887,000048.SZ,2000-06-30,4.04167835157401,China,Emerging Markets,Packaged Foods & Meats,,,,,,,,,,,,,,
4888,000048.SZ,2001-06-29,1.01962594633127,,,,,-42448450.365027,55663976.6110131,111743577.214595,29916761.3018581,32083625.2929664,,215467417.304951,,,18992920.482277,,6347645.39589726,143135888.080798
4889,000048.SZ,2002-07-01,0.583782368611816,,,,305457869.893047,-10817744.3211415,53482468.6465457,88438403.408285,10330691.3466883,25081676.0505522,,162914481.79204,4261784.59585504,,4227823.01911413,,5785709.10760457,111099606.118454
4890,000048.SZ,2003-07-01,0.420447353154372,,,,219994562.722805,1203582.03250893,54267195.0320764,105616316.838258,8790035.15724106,24076790.1801356,,151281849.923282,7942529.89531592,,5172705.41614817,6296514.87715675,6709596.35621172,101355668.047988
4891,000048.SZ,2004-07-01,0.286938983169621,,,,150137745.809199,657843.344892385,61479333.5508113,101855171.780528,15608757.1133423,18844104.5344159,,166404847.34254,6706498.45270455,,5975932.43684077,1208160.4130255,8670363.79233269,103610738.579386
4892,000048.SZ,2005-07-01,0.173250365009364,,,,90651413.4295596,887300.728941471,61116051.4710324,116107118.288178,9627499.54690992,13702047.9671359,,137573370.386033,5281154.97858941,,6386999.33546789,5816145.12398059,6640246.48100042,82401498.2178457
4893,000048.SZ,2006-06-29,0.235397432395247,,,,123238510.10306,-13753870.4874063,59281872.0408517,104634322.246187,10782206.6879849,12220569.6437867,,131660717.384299,3198611.45387727,,-8097221.1893607,2399416.5642521,5718251.90253092,78840013.8816589
4894,000048.SZ,2007-06-29,0.515154182630403,,,,269548854.879976,-15896504.7442014,51882405.6875681,94197248.3409316,6293601.4859412,9527829.37295843,,110732082.23916,3289511.76327545,,-35455966.1820278,1281526.93378959,244667.904951002,78892205.2136041
4895,000048.SZ,2008-07-01,0.321339801782354,,,,168137610.998454,3201666.26068487,49297469.7409497,112495161.098158,22318856.4543513,5907223.83482118,,154876362.341859,4117179.70252409,,-32126348.6499808,9328634.73876377,317651.569089216,76431896.5989375
4896,000048.SZ,2009-07-01,0.433902726434561,,,,227034958.593354,9829305.78472349,55186222.0593624,167832704.141952,23090509.3440821,7225796.99523635,,156265152.070355,4909182.24938589,,-16774935.8739465,9895241.42901143,7598973.98314401,58273067.0575302
4897,000048.SZ,2010-07-01,0.444965647646998,,,,232823525.163442,3290110.48680795,51969410.6271701,204720621.096519,16911909.0522861,7372507.65466825,,123971490.938924,4530874.35347896,,-4100558.16815365,4966569.13427104,3080326.40384418,37379686.195227
4898,000048.SZ,2011-07-01,1.15873904710341,,,,606297784.756478,-6972123.77862139,56277403.6176024,168979464.303368,7492034.25037936,6363644.63429438,,116729947.496206,1458423.10560764,,-11254806.676783,12370700.3461216,533147.391502276,39169610.6130501
4899,000048.SZ,2012-06-29,0.853448686289942,,,,446557891.378876,74764424.3055555,59699039.9688587,204726908.884615,87905406.0344143,10567908.7163762,,196930662.001303,5455201.06213115,,69692852.258536,11556802.755055,1678238.38478527,24075830.8791052
4900,000048.SZ,2013-07-01,0.925541047207501,,,,484279363.112923,4439910.92949211,68353961.9396157,229734914.387023,67904589.4191105,10671241.1438019,,194496713.730117,977701.261894412,,66288705.9164379,12496468.5681437,3617304.89879777,22436741.3075232
4901,000048.SZ,2014-07-01,1.15767424663279,,,,605740563.027542,-1467410.60789494,83396216.816162,254299353.531121,41997724.5073261,9821670.75672729,,219793773.543453,1840103.00712574,,66692106.6703008,15581567.2528353,8816383.76860433,25934699.593637
4902,000048.SZ,2015-07-01,2.76651430460586,,,,1447548878.29449,18472494.9107189,76367481.4927634,329362926.708328,113932482.680592,14391058.4872514,,319591714.086323,1593314.67016494,,83377778.4176257,7672739.02149175,2211302.14679431,25330290.4071173
4903,000048.SZ,2016-07-01,3.91891101266774,,,,2050528049.96427,32472156.9771298,70634876.260378,339633343.885354,135417614.375934,13440177.5850649,,298948148.531292,1292266.74596204,,110445604.328338,9635132.90349079,1752716.57553026,24445765.6551809
4904,000048.SZ,2017-06-30,2.91160166506867,,,,1523464258.56272,897882.577985629,82864125.7756013,232682257.840435,41610689.673052,10330067.7819386,,282260820.061933,945356.343709073,,105212322.102837,14769986.4933744,7280568.9529022,36169753.499928
4905,000048.SZ,2018-04-27,2.58278684184761,,,,1293291397.57545,897882.577985629,82864125.7756013,232682257.840435,41610689.673052,10330067.7819386,,282260820.061933,945356.343709073,,105212322.102837,14769986.4933744,7280568.9529022,36169753.499928
4906,000048.SZ,2019-07-01,2.17547654868807,,,,1138294699.46859,66229408.567809,97994817.0358519,456125271.759883,214396884.081158,14749134.5371246,,753763955.748673,7805306.58960839,,151283802.523453,17628134.0055205,14544.3967711439,40880518.9906189
4907,000048.SZ,2020-07-01,2.6590110235775,,,,1391298960.36031,159439129.158028,79719135.3945819,596137961.994239,355026079.647505,22749692.0465971,,929643712.886035,608101.9464752,,307070824.724927,14604318.3744599,14364.1012381855,26250094.1638657
4908,000048.SZ,2021-07-01,2.80461973747275,,,,1467487127.97044,125686366.134477,284158683.09272,482404046.658217,551189953.613793,20831055.1601533,,1517816690.90728,44165591.0461166,,422508037.98774,245737835.809702,118789272.030651,41116112.9639847
4909,000048.SZ,2022-07-01,2.75671641791045,,,,1442422230.97015,60360768.1658494,807075208.875805,414259993.106404,553393928.444137,55699214.8486327,,2335064044.69703,106971742.284055,,401983891.002975,405751506.29072,184959196.034382,23010972.6531383
4910,000048.SZ,2023-06-30,2.69193110200929,,,,1408524010.86702,115120419.614698,878085132.849562,840080916.451898,312362756.17207,50216695.5489184,,2542487640.65128,110605501.742058,,382981001.222235,286575482.389684,175901178.253494,45561566.9387578
4911,000048.SZ,2024-07-01,1.88902494393462,,,,1002258547.73468,246802756.565884,969598843.792443,1634566460.67406,148635312.392572,20831038.9162839,,1708691293.6431,88219433.7501836,,544561795.919863,136631121.706663,222979817.916819,64890754.3633239
4912,000048.SZ,2025-07-01,2.20525632615462,,,,1169408286.46001,99214117.0129488,854582544.494678,812427964.304709,116787334.373159,28166116.9536805,,1500147986.62201,41607729.5579013,,589437529.32473,33463766.4206343,135375897.123012,70598776.9745044
4913,000048.SZ,2026-07-01,3.31164817049837,,,,1755844967.0307,21264042.0478186,843557834.305244,681443412.505476,58165399.3936881,22349870.1820366,,1443307166.39402,62242739.9591359,,584804413.248774,28414373.3447025,82180119.4291516,91155937.4211723
4914,026960.KS,2000-06-30,0.599819284240739,Korea; Republic (S. Korea),Emerging Markets,Food Distributors,60407211.693167,15301339.5717773,39269769.1629956,107166215.7287,20289162.1145374,21094916.2995595,,221913973.568282,5020434.05808725,,164264728.634361,577755.089294454,212105.726872247,5696419.38325991
4915,026960.KS,2001-06-29,0.77281030816641,,,,77828968.0085268,21690697.310483,35508975.4552652,120612757.860642,9731618.36896279,20510785.4315123,,202310329.374505,6595763.91952849,1081864.64354167,158638003.167063,2267639.57160779,,2132337.29216152
4916,026960.KS,2002-06-28,1.40190039966694,,,,141184013.986166,29624770.1890639,41042782.1782178,123947974.59222,72841121.0967251,22470385.3769992,,283211890.327494,6816089.56030936,302837.080716765,174738045.696877,9212206.04270941,,62771940.5940594
4917,026960.KS,2003-07-01,2.73522857142857,,,,275462186.169343,38342705.6869513,44620348.2880756,141506471.554208,99568241.6933716,20616517.1192444,,344990864.395345,8204070.2582353,-653043.886785726,222122617.642098,2152908.06676309,,63623521.6731321
4918,026960.KS,2004-07-01,2.311734375,,,,232812501.094828,44596786.2496987,,166383409.834617,108832002.516779,19567272.6510067,,385014163.590604,,,265499642.61745,,1879194.63087248,37460588.9261745
4919,026960.KS,2005-07-01,6.58195938104449,,,,662862672.362837,46742782.4235519,,217620427.010092,110357581.876147,22891016.3269249,,450091019.225196,13172208.1182879,,342513186.165588,13304867.9883242,0.0,0.0
4920,026960.KS,2006-06-30,6.7704274567693,,,,681843107.381901,65323545.5046904,,243689454.452609,153666620.011912,27059077.8241016,,511679828.270796,16663792.5747753,,386331169.346833,14869770.9629723,,563062.338693667
4921,026960.KS,2007-06-29,8.65116838115864,,,,871250680.870304,66957568.650691,,257449081.583027,204728959.655729,27848337.8160301,,580509379.236148,20955814.6734681,,466838947.821409,3950274.19979813,,
4922,026960.KS,2008-07-01,7.49101129916567,,,,754412399.25689,82343034.2212663,,280480181.244519,264161416.052153,32529433.5791386,,658440400.769477,23110719.035381,,525036173.987389,4876870.61188107,,
4923,026960.KS,2009-07-01,6.87432444904129,,,,692306471.550664,83571678.7564359,,286442603.952834,198614927.892235,27665314.5800317,,544617583.993661,22766948.5219462,,444459690.174326,3009168.07011447,,
4924,026960.KS,2010-07-01,7.88589682151589,,,,794180932.830083,85141495.8704499,56871657.489795,265291442.054378,263044645.380484,32172836.5917587,,630999842.796373,21943925.2053119,2665174.65778897,552652291.733769,5872738.68325649,,
4925,026960.KS,2011-07-01,10.3678968578273,,,,1044140721.64496,123365232.428957,63946416.0008925,333207038.551377,315280108.650602,41040417.3601071,,773303073.725123,27689433.8741463,,682667420.580991,13352674.7282246,,
4926,026960.KS,2012-06-29,8.14513885966758,,,,820288944.175901,87989914.4661894,69353581.8049202,400742137.766261,208033347.88088,46324833.8109625,,821281657.567544,32894405.5505412,,714473976.283988,15211115.1000145,,
4927,026960.KS,2013-07-01,14.5973836517878,,,,1459627862.98454,108792804.774117,73464506.2920883,408474583.184834,384544032.687822,47464695.6510289,,965877300.797562,36439362.4144512,,855253282.465859,6507951.87981185,,
4928,026960.KS,2014-07-01,16.975996040584,,,,1692506805.24623,113089486.287299,76278385.5626489,430106797.175899,437107506.246784,51210502.2324917,,1060300124.48499,44349904.9510158,58391.3911514183,940842759.658885,7724742.64334479,,
4929,026960.KS,2015-07-01,34.3352220670515,,,,3423221640.08504,121199771.754533,70295284.012261,477775498.525304,456231823.528228,51931149.995425,,1075819552.23625,53323100.5189234,,966161936.031659,3982429.53442812,,
4930,026960.KS,2016-07-01,28.9382071366406,,,,2885139251.52306,107607944.020263,68882480.6264096,450826503.347809,456402114.216775,50786759.880846,,1069296057.78799,54208669.6593363,,953249797.283289,9356558.57228601,,
4931,026960.KS,2017-06-30,26.7382015501167,,,,2665798694.54663,102735689.575538,64759477.3570985,443430621.472506,473383878.283938,52581413.0437306,,1100132652.34984,58860600.4952582,,974660941.782384,3882610.94294494,,
4932,026960.KS,2018-06-29,23.4758642978338,,,,2340543670.49402,108374225.168309,84003720.850174,495233377.962072,553146690.633645,58894552.7828052,,1301350315.33802,58916851.8576233,7610209.91440874,1144251523.354,2421092.89934611,,
4933,026960.KS,2019-07-01,16.4115199393506,,,,1636228537.95325,106095187.898785,76740127.0960208,512794987.551576,546959556.871463,54972489.435013,,1286447929.20686,63043975.7594857,5496169.85868306,1135409434.15971,1947233.76615334,,41910.2802479116
4934,026960.KS,2020-07-01,13.2333480370534,,,,1319364799.29422,117629222.325809,70876960.3299627,434227206.504414,554073016.521528,50288700.7209268,,1280924914.0702,72912963.0597216,,1159256458.89677,1059271.5700323,230363.381770603,0.0
4935,026960.KS,2021-07-01,26.7118034434424,,,,2663166803.31121,99384334.182371,45042074.2703809,418696650.203561,603227657.279593,55358665.3664924,,1406927147.87777,60601178.2148676,,1274293964.86394,2467298.22453744,85206.4169594364,295146.504744253
4936,026960.KS,2022-07-01,19.904979710011,,,,1984526477.0881,99124292.677288,40135535.9624903,468122730.999143,564734994.674905,49467491.7539311,,1332181117.47029,62402888.8684815,,1206935138.87336,1677628.50057451,412854.209737702,700017.610020539
4937,026960.KS,2023-06-30,14.4626685220248,,,,1441928051.64587,130407141.173644,37238073.2600006,432334214.169123,545148660.582749,53086007.143197,,1291003964.80506,54858096.2466784,,1213728988.20385,2352458.17145478,139258.314563969,1142092.44757796
4938,026960.KS,2024-07-01,14.1410488245931,,,,1409862567.81193,111011079.414933,36896018.5885352,375271965.690104,566628478.305779,47770134.2011743,,1308729764.83622,56388587.5831225,,1242238398.18294,2323232.39717641,978095.553924598,623246.231458591
4939,026960.KS,2025-07-01,22.0473834401292,,,,2198124128.98088,115445060.502839,28569963.572096,358894165.082102,521858793.521039,40156675.8183345,,1204747187.17412,57634283.5520183,,1147334564.50385,926885.195226179,320603.222551768,1720789.51570308
4940,026960.KS,2026-07-01,15.4450363071208,,,,1539870119.81995,102010342.572637,28560208.054092,375210342.334906,529011619.811039,45515915.3452597,,1248423361.22346,80289012.061519,-69205.5081635482,1195440034.04072,1503922.37983745,224725.497219735,1316749.93717503
4941,NWC.TO,2000-06-30,2.61278653963106,Canada,North America,Food Retail,117541812.992185,18905032.7471238,135263704.318937,423629751.406012,7028654.48504983,34243493.9091916,,268228820.598007,14606313.5292726,0.0,117597591.362126,15402222.3729741,86618217.0542636,30921926.910299
4942,NWC.TO,2001-06-29,3.25804279487518,,,,143591851.809822,18905677.7103429,129261450.508542,442860830.056255,5708967.6261384,37836867.6460812,,276517317.02453,14411429.7354096,2212852.65871043,126951405.969554,12857124.1782893,82500830.951273,33224090.9393073
4943,NWC.TO,2002-06-28,4.35517070793546,,,,210694666.477245,18660120.8545503,120519908.068824,452783989.894887,6196658.17752656,40944779.178831,,269069507.422821,13746685.620059,-12655954.4475856,136358780.04845,13137008.0543132,5984222.62252314,16194173.5511522
4944,NWC.TO,2003-06-30,5.8072123718996,,,,280941592.40726,22021209.0144106,123925984.45937,478998510.239215,6881996.57579349,42645858.0271303,,275379296.720664,16072051.848778,2149797.45085415,144464638.482813,12859174.7669517,70335835.6380877,18541419.7286975
4945,NWC.TO,2004-06-30,6.35801370150822,,,,307588297.118331,25931636.9822144,145280525.560674,568071953.504585,12555312.2404289,44864456.6941025,,309295476.855697,22236759.7396604,206843.451999191,172527372.951748,24148428.6960319,73207732.3869214,22889828.5886884
4946,NWC.TO,2005-06-30,9.04761,,,,437705700.992209,28857375.8761511,,610750311.334744,9221962.42844473,55663952.2696122,,334174796.420221,22538412.0454952,603244.218637373,190506329.113924,17286547.7440848,71598000.4837539,25818753.5273724
4947,NWC.TO,2006-06-30,13.3852493956487,,,,647552235.588934,35583478.734076,,704910455.976775,19046293.0734424,58734772.015315,,368820918.900104,25152350.7759613,4592915.32459419,211079881.656805,20602576.9970461,73550295.8579882,23530281.9352593
4948,NWC.TO,2007-06-29,17.7448126936438,,,,858458548.493099,47273740.0187602,161223639.455782,832465365.514107,18792517.0068027,58850340.1360544,,375738945.578231,34095942.7172206,1346147.49811155,214311224.489796,26549411.6512366,56675170.0680272,18351190.4761905
4949,NWC.TO,2008-06-30,16.1818003722206,,,,782843138.407288,59710305.8488796,222595655.639697,1009049284.39101,21654045.4364289,65808090.8728577,,527770027.899562,51819836.0057897,873032.523484594,255381626.145875,42096092.6551871,136373056.994819,4320446.39298525
4950,NWC.TO,2009-06-30,12.9462365591398,,,,626313032.258064,69984820.337299,202866226.461237,1292993184.82334,20974973.5061547,58345968.8595419,,496594929.485612,62884022.9436342,0.0,223697725.605282,42818328.2166621,128576669.112252,4869976.35933806
4951,NWC.TO,2010-06-30,17.9665476414208,,,,869185641.796655,73025425.9559232,242079281.97457,1289225946.80861,25502991.7726253,69815818.9977562,,583208676.140613,60022181.9075948,,271060209.424084,40428949.4731594,142594427.823485,291697.830964847
4952,NWC.TO,2011-06-30,21.0111076507838,,,,1016475365.92962,67924469.4080747,259323676.323676,1412106578.7256,31199800.1998002,72831168.8311688,,615972027.972028,66992233.9545011,,286188811.188811,34349365.9541092,119757242.757243,
4953,NWC.TO,2012-06-29,21.4067879980325,,,,1035617589.76881,58553582.2093894,,1510421985.30422,26914023.5387991,78841013.3652503,,625291242.768801,51316338.8397432,0.0,282973269.499302,46850139.3789383,174418511.86914,
4954,NWC.TO,2013-06-28,22.3426506940483,,,,1080892755.27667,64052278.2526384,274879125.288394,1517538109.94229,38795265.3224998,72891965.0917845,,653419600.762363,50449390.2090027,-59151.7095057862,297171230.815528,51264480.7145655,123129702.076437,199618.818336844
4955,NWC.TO,2014-06-30,22.1711821505578,,,,1073475606.2623,61913793.2187555,257841991.73108,1486714317.11392,20090778.3570016,65651626.8200611,,602653244.652166,52246597.4582558,-126211.146564228,289807657.73863,41627519.1572564,94373539.4571275,133021.750853856
4956,NWC.TO,2015-06-30,19.8222720358658,,,,961357318.837563,56490514.3184675,244848389.630793,1459268664.9638,22882168.1068343,56956794.9725059,,568970149.253731,50468919.9690139,-288368.161446306,258666928.515318,47009400.3748403,153279654.35978,56559.3087195601
4957,NWC.TO,2016-06-30,22.7965642652635,,,,1105607059.63012,53943436.8040281,247570682.127264,1388444955.07707,26657361.6777611,56812683.4156467,,568173359.100995,44999891.8924387,-88902.0368945275,255967360.961993,58739508.4291903,161397895.640971,0.0
4958,NWC.TO,2017-06-30,24.1166486653294,,,,1174012396.45117,58567892.3776755,274885630.948726,1401274590.77307,23213847.098557,60585661.6518268,,618530089.038993,45720736.8892049,-176290.298298053,282303500.153516,59076246.7292333,175979428.922321,
4959,NWC.TO,2018-06-29,22.3305407463823,,,,1087278763.01599,52077628.015754,381704702.347113,1539453272.80415,20433687.9720621,65593275.3999838,,756069195.159587,48325005.0600368,0.0,300455616.015593,94637599.1735793,254648745.22862,
4960,NWC.TO,2019-06-28,22.8342245989305,,,,1122041828.87701,66571706.0912704,489818625.209572,1545339446.0495,29300411.5226337,68833257.1254382,,876284865.112026,47837165.1617241,,303647309.861302,79220015.5758636,368822588.020119,
4961,NWC.TO,2020-06-30,21.8669417225374,,,,1074685816.19391,62461451.0680067,516014355.874575,1581389027.20705,21297317.7181715,83861730.2606725,,918425387.230827,48588763.0878258,,312729882.886286,91818876.7120178,399730260.672459,
4962,NWC.TO,2021-06-30,28.3927706954978,,,,1378365071.3329,104662225.077149,500555685.998278,1765325959.28326,55988103.6236988,109934256.867809,,932275181.967598,50339990.6651003,3819871.1627525,384519057.681772,56302132.3741722,231033889.019332,
4963,NWC.TO,2022-06-30,25.8623368551896,,,,1240952457.59789,123611683.009769,515781975.600157,1795696814.67704,38902794.1755214,109818181.818182,,959679653.679654,56231409.9142641,21734773.4515245,443632428.177883,75116284.1612443,224630460.448642,
4964,NWC.TO,2023-06-30,23.72317920822,,,,1134644313.99214,93477140.4075164,532838782.412627,1799895874.17291,44200676.4374295,105296505.073281,,1004802705.74972,54931877.1336584,4528121.72904566,472920706.501315,89592396.0013509,288323938.369034,
4965,NWC.TO,2024-06-28,30.2990421876142,,,,1446045027.76925,95911980.6585016,565119845.168974,1832148546.11251,39719368.7658181,93913949.6799166,,1039161828.19711,54506848.8052616,2249714.9051986,509670984.07027,91479263.9754415,287175078.159893,
4966,NWC.TO,2025-06-30,35.4743881825531,,,,1700452594.34115,99648493.9283866,576951941.613881,1869892782.32021,46395621.0410355,81949187.5516387,,1051710961.16772,54815526.3368299,-52257.1055445449,531538143.762049,106222728.123143,276324703.938309,
4967,NWC.TO,2026-06-30,34.786896794646,,,,1656766556.15358,100235161.349034,632365386.028061,1867096091.57624,66388011.4596342,79942701.8291339,,1151164328.21568,55663444.8012057,10767635.6429288,587223977.080732,99990115.7167437,307457577.315801,
4968,000061.SZ,2000-06-30,0.367337210987896,China,Emerging Markets,Food Distributors,,8445836.93560698,112941481.973549,73434460.5369477,16363910.8641826,15401171.5683314,,185180868.409928,108839.038845801,,63088471.5260583,12236841.9923193,13829095.959901,35352376.3512289
4969,000061.SZ,2001-06-29,0.338661141880218,,,,,10777663.5528945,146066035.228453,151940147.954047,25963225.1673231,18840940.3919105,,271413245.705173,4859261.97285744,-48354530.7498163,115930606.229009,,22554666.9243966,48674704.6173919
4970,000061.SZ,2002-07-01,0.355682702307599,,,,391736542.073815,10491782.7381615,171171978.831887,181779882.769896,26101418.4568543,21550636.7348911,,325665128.192736,,,113815697.266994,,11515235.7248145,94577483.5077206
4971,000061.SZ,2003-07-01,0.27504885157175,,,,326276554.21981,17978702.9387293,195870655.181162,235686419.475141,30811999.3717606,29140399.4152541,,397952543.765328,11652587.8208614,,132497734.713849,27698455.4498058,24728709.3305626,107184279.518189
4972,000061.SZ,2004-07-01,0.211239420783646,,,,250582846.12316,8220081.8181429,219685985.960588,299633206.081546,26045767.0327546,33258545.0723114,,423230514.577066,9897612.55162881,,170310631.048606,38841511.5664807,17818091.7515435,114137397.755144
4973,000061.SZ,2005-06-17,0.134248857246421,,,,159252836.125702,1278032.01399004,261582432.187519,272012888.076488,30390019.9359633,34930586.6006162,,495050081.556213,8884968.45120191,,174298556.152963,41807522.5813011,18673231.43841,167076904.488612
4974,000061.SZ,2006-06-30,0.390169052249546,,,,462838302.973672,2308310.30085656,289977690.191121,291273563.151596,34851515.82757,36500334.6471332,,547773481.073846,13808216.7169117,,281051287.771746,28863465.6798445,36937482.9577849,155510522.793188
